結束日期,USD/TWD,USD/EUR,USD/GBP,USD/AUD,USD/NZD
20170331,30.3662,0.9361,0.8007,1.3081,1.4299
20170330,30.2977,0.9314,0.8029,1.3047,1.4244
20170329,30.2168,0.9270,0.8048,1.3068,1.4249
20170328,30.2068,0.9214,0.7974,1.3120,1.4223
20170327,30.2082,0.9207,0.7966,1.3111,1.4187
20170326,30.3405,0.9261,0.8016,1.3117,1.4225
20170325,30.4751,0.9261,0.8016,1.3117,1.4225
20170324,30.4212,0.9270,0.8001,1.3119,1.4202
20170323,30.4805,0.9270,0.8001,1.3075,1.4202
20170322,30.4831,0.9258,0.8018,1.3039,1.4203
20170321,30.4493,0.9274,0.8053,1.2955,1.4183
20170320,30.4598,0.9300,0.8074,1.2949,1.4203
20170319,30.5307,0.9312,0.8067,1.2977,1.4252
20170318,30.5446,0.9312,0.8067,1.2977,1.4252
20170317,30.5837,0.9294,0.8086,1.3005,1.4283
20170316,30.5723,0.9318,0.8127,1.3009,1.4290
20170315,30.8309,0.9405,0.8197,1.3171,1.4388
20170314,30.9509,0.9398,0.8216,1.3226,1.4454
20170313,30.9569,0.9364,0.8194,1.3213,1.4427
20170312,31.0447,0.9368,0.8220,1.3258,1.4445
20170311,31.0368,0.9368,0.8220,1.3258,1.4446
20170310,31.0487,0.9418,0.8222,1.3290,1.4464
20170309,31.0250,0.9472,0.8220,1.3308,1.4487
20170308,30.9104,0.9471,0.8209,1.3211,1.4400
20170307,30.9252,0.9453,0.8185,1.3161,1.4309
20170306,30.9524,0.9433,0.8150,1.3180,1.4251
20170305,30.8753,0.9414,0.8131,1.3163,1.4191
20170304,30.8968,0.9414,0.8131,1.3164,1.4191
20170303,30.9782,0.9490,0.8158,1.3219,1.4213
20170302,30.8422,0.9500,0.8144,1.3114,1.4069
20170301,30.7729,0.9475,0.8098,1.3052,1.3998
20170228,30.6677,0.9438,0.8044,1.3023,1.3890
20170227,30.7006,0.9451,0.8044,1.3017,1.3886
20170226,30.6629,0.9468,0.8024,1.3034,1.3893
20170225,30.6767,0.9468,0.8024,1.3034,1.3893
20170224,30.6755,0.9448,0.7980,1.2988,1.3853
20170223,30.7054,0.9466,0.8012,1.2984,1.3870
20170222,30.7653,0.9493,0.8017,1.3008,1.3954
20170221,30.7824,0.9463,0.8033,1.3035,1.3970
20170220,30.7935,0.9417,0.8035,1.3027,1.3921
20170219,30.8063,0.9415,0.8053,1.3038,1.3913
20170218,30.6092,0.9415,0.8053,1.3038,1.3913
20170217,30.8278,0.9387,0.8024,1.3014,1.3891
20170216,30.7417,0.9405,0.8011,1.2976,1.3839
20170215,30.7466,0.9458,0.8031,1.3024,1.3926
20170214,30.8008,0.9432,0.7998,1.3046,1.3934
20170213,30.9620,0.9413,0.7996,1.3049,1.3906
20170212,31.0062,0.9394,0.8004,1.3019,1.3866
20170211,30.6115,0.9395,0.8004,1.3019,1.3867
20170210,31.0096,0.9392,0.8005,1.3072,1.3904
20170209,31.0310,0.9361,0.7980,1.3098,1.3865
20170208,31.0521,0.9366,0.7994,1.3097,1.3691
20170207,31.0091,0.9345,0.8036,1.3088,1.3659
20170206,30.8645,0.9296,0.8015,1.3052,1.3673
20170205,30.8162,0.9267,0.8007,1.3004,1.3650
20170204,30.5436,0.9267,0.8007,1.3005,1.3651
20170203,30.9590,0.9292,0.7994,1.3053,1.3718
20170202,31.0942,0.9266,0.7919,1.3072,1.3701
20170201,31.1857,0.9274,0.7932,1.3203,1.3742
20170131,31.3009,0.9317,0.7991,1.3213,1.3694
20170130,31.4671,0.9346,0.7974,1.3242,1.3759
20170129,31.1115,0.9343,0.7965,1.3239,1.3747
20170128,31.2521,0.9343,0.7965,1.3239,1.3748
20170127,31.4914,0.9358,0.7960,1.3266,1.3786
20170127,31.5058,0.9359,0.7961,1.3267,1.3788
20170126,31.3360,0.9323,0.7924,1.3234,1.3761
20170125,31.3302,0.9315,0.7962,1.3240,1.3794
20170124,31.3562,0.9302,0.8000,1.3193,1.3810
20170123,31.4324,0.9317,0.8038,1.3216,1.3892
20170122,31.4973,0.9344,0.8080,1.3233,1.3949
20170121,31.5395,0.9344,0.8081,1.3233,1.3950
20170120,31.5621,0.9373,0.8107,1.3239,1.3937
20170119,31.6230,0.9399,0.8133,1.3273,1.3975
20170118,31.5294,0.9357,0.8109,1.3246,1.3901
20170117,31.5074,0.9381,0.8202,1.3299,1.3974
20170116,31.6570,0.9426,0.8298,1.3372,1.4080
20170115,31.5903,0.9395,0.8207,1.3331,1.4023
20170114,31.5966,0.9395,0.8207,1.3331,1.4023
20170113,31.5861,0.9409,0.8213,1.3355,1.4058
20170112,31.6297,0.9412,0.8180,1.3367,1.4088
20170111,31.8985,0.9486,0.8225,1.3538,1.4280
20170110,31.9624,0.9446,0.8226,1.3585,1.4275
20170109,32.0759,0.9488,0.8198,1.3649,1.4326
20170108,32.0556,0.9495,0.8139,1.3703,1.4372
20170107,32.0617,0.9495,0.8139,1.3703,1.4371
20170106,31.9571,0.9454,0.8089,1.3650,1.4274
20170105,31.9481,0.9490,0.8102,1.3687,1.4303
20170104,32.2111,0.9586,0.8151,1.3790,1.4429
20170103,32.3317,0.9577,0.8143,1.3857,1.4421
20170102,32.3564,0.9505,0.8102,1.3885,1.4435
20170101,32.4376,0.9505,0.8102,1.3885,1.4435
20161231,32.2938,0.9505,0.8102,1.3885,1.4434
20161230,32.3294,0.9490,0.8128,1.3837,1.4373
20161229,32.2980,0.9565,0.8168,1.3883,1.4406
20161228,32.3434,0.9582,0.8161,1.3908,1.4468
20161227,32.2771,0.9570,0.8150,1.3918,1.4519
20161226,32.1623,0.9564,0.8138,1.3934,1.4534
20161225,32.1924,0.9564,0.8138,1.3934,1.4534
20161224,32.1700,0.9564,0.8138,1.3934,1.4534
20161223,32.1619,0.9574,0.8148,1.3894,1.4505
20161222,32.1012,0.9575,0.8104,1.3839,1.4479
20161221,32.0180,0.9603,0.8088,1.3781,1.4450
20161220,32.0378,0.9624,0.8082,1.3799,1.4458
20161219,31.9946,0.9573,0.8032,1.3738,1.4367
20161218,32.0446,0.9568,0.8007,1.3691,1.4367
20161217,32.0162,0.9568,0.8007,1.3692,1.4367
20161216,31.9685,0.9583,0.8040,1.3626,1.4260
20161215,31.9172,0.9552,0.7999,1.3528,1.4131
20161214,31.7659,0.9405,0.7896,1.3342,1.3871
20161213,31.7883,0.9407,0.7883,1.3343,1.3892
20161212,31.8115,0.9447,0.7925,1.3390,1.3968
20161211,31.7923,0.9468,0.7951,1.3425,1.4015
20161210,31.7866,0.9468,0.7951,1.3425,1.4015
20161209,31.8062,0.9443,0.7946,1.3403,1.3957
20161208,31.7195,0.9323,0.7916,1.3373,1.3908
20161207,31.8432,0.9318,0.7914,1.3421,1.4018
20161206,31.9477,0.9304,0.7855,1.3413,1.4024
20161205,32.0115,0.9392,0.7871,1.3427,1.4072
20161204,31.9091,0.9375,0.7853,1.3410,1.4002
20161203,31.9165,0.9375,0.7853,1.3410,1.4002
20161202,31.9062,0.9377,0.7917,1.3464,1.4073
20161201,31.9097,0.9421,0.7960,1.3517,1.4123
20161130,31.8772,0.9409,0.8013,1.3421,1.4031
20161129,31.8202,0.9426,0.8035,1.3381,1.4097
20161128,31.7779,0.9417,0.8028,1.3392,1.4144
20161127,31.7205,0.9439,0.8013,1.3435,1.4200
20161126,31.8182,0.9439,0.8013,1.3435,1.4200
20161125,31.8730,0.9449,0.8032,1.3455,1.4228
20161124,31.8999,0.9476,0.8035,1.3531,1.4292
20161123,31.9151,0.9432,0.8055,1.3494,1.4192
20161122,31.8646,0.9410,0.8024,1.3530,1.4153
20161121,31.9382,0.9423,0.8072,1.3613,1.4228
20161120,32.0195,0.9443,0.8100,1.3633,1.4267
20161119,32.0562,0.9443,0.8100,1.3633,1.4267
20161118,32.0008,0.9428,0.8075,1.3550,1.4233
20161117,31.8796,0.9352,0.8037,1.3394,1.4124
20161116,31.8405,0.9330,0.8028,1.3303,1.4123
20161115,31.8635,0.9300,0.8026,1.3238,1.4069
20161114,31.9656,0.9280,0.7984,1.3254,1.4095
20161113,31.8584,0.9210,0.7936,1.3251,1.4055
20161112,31.8770,0.9211,0.7936,1.3250,1.4054
20161111,31.8372,0.9189,0.7945,1.3183,1.3923
20161110,31.6534,0.9165,0.8033,1.3065,1.3788
20161109,31.5506,0.9042,0.8047,1.3026,1.3651
20161108,31.4517,0.9057,0.8066,1.2963,1.3621
20161107,31.4690,0.9035,0.8043,1.3012,1.3669
20161106,31.4664,0.8977,0.7987,1.3032,1.3648
20161105,31.4662,0.8977,0.7987,1.3032,1.3648
20161104,31.4578,0.9004,0.8008,1.3023,1.3663
20161103,31.5014,0.9009,0.8076,1.3038,1.3685
20161102,31.5131,0.9024,0.8149,1.3072,1.3790
20161101,31.5900,0.9088,0.8172,1.3077,1.3950
20161031,31.5790,0.9120,0.8203,1.3152,1.3984
20161030,31.6252,0.9101,0.8203,1.3160,1.3959
20161029,31.6380,0.9101,0.8203,1.3160,1.3959
20161028,31.6553,0.9154,0.8218,1.3181,1.4009
20161027,31.6737,0.9167,0.8188,1.3125,1.4004
20161026,31.5849,0.9170,0.8197,1.3038,1.3961
20161025,31.5969,0.9192,0.8194,1.3109,1.3991
20161024,31.6876,0.9191,0.8184,1.3134,1.3981
20161023,31.7558,0.9187,0.8175,1.3144,1.3961
20161022,31.7466,0.9187,0.8175,1.3144,1.3961
20161021,31.6867,0.9179,0.8177,1.3120,1.3950
20161020,31.5546,0.9124,0.8150,1.3041,1.3849
20161019,31.5088,0.9108,0.8136,1.3012,1.3866
20161018,31.6381,0.9088,0.8159,1.3044,1.3908
20161017,31.7865,0.9101,0.8216,1.3141,1.4055
20161016,31.7126,0.9114,0.8204,1.3128,1.4109
20161015,31.7584,0.9114,0.8204,1.3128,1.4109
20161014,31.7260,0.9075,0.8186,1.3153,1.4086
20161013,31.7263,0.9070,0.8196,1.3249,1.4156
20161012,31.6251,0.9062,0.8169,1.3212,1.4146
20161011,31.6190,0.9008,0.8147,1.3227,1.4124
20161010,31.4478,0.8952,0.8065,1.3158,1.3991
20161009,31.4697,0.8927,0.8041,1.3178,1.3945
20161008,31.4516,0.8927,0.8041,1.3178,1.3945
20161007,31.4516,0.8971,0.8044,1.3193,1.3995
20161006,31.4490,0.8940,0.7878,1.3171,1.3968
20161005,31.4216,0.8918,0.7852,1.3122,1.3925
20161004,31.3947,0.8937,0.7820,1.3057,1.3758
20161003,31.3473,0.8906,0.7758,1.3049,1.3754
20161002,31.3164,0.8894,0.7705,1.3056,1.3727
20161001,31.2564,0.8894,0.7705,1.3056,1.3727
20160930,31.3364,0.8919,0.7709,1.3097,1.3761
20160929,31.3793,0.8910,0.7688,1.3031,1.3742
20160928,31.3569,0.8920,0.7686,1.3036,1.3755
20160927,31.3941,0.8901,0.7702,1.3059,1.3712
20160926,31.4348,0.8893,0.7714,1.3114,1.3791
20160925,31.3464,0.8908,0.7712,1.3120,1.3804
20160924,31.3513,0.8908,0.7712,1.3120,1.3804
20160923,31.3644,0.8918,0.7686,1.3103,1.3762
20160922,31.3469,0.8916,0.7654,1.3079,1.3642
20160921,31.3486,0.8966,0.7700,1.3200,1.3661
20160920,31.3350,0.8948,0.7688,1.3250,1.3655
20160919,31.4484,0.8954,0.7667,1.3271,1.3698
20160918,31.7060,0.8962,0.7690,1.3346,1.3761
20160917,31.7000,0.8962,0.7690,1.3346,1.3761
20160916,31.6608,0.8919,0.7596,1.3329,1.3705
20160915,31.7010,0.8894,0.7557,1.3369,1.3734
20160914,31.7160,0.8903,0.7576,1.3379,1.3753
20160913,31.7273,0.8903,0.7534,1.3299,1.3674
20160912,31.6975,0.8899,0.7526,1.3279,1.3660
20160911,31.6352,0.8902,0.7537,1.3262,1.3660
20160910,31.5969,0.8902,0.7537,1.3262,1.3660
20160909,31.4812,0.8886,0.7521,1.3146,1.3567
20160908,31.2839,0.8879,0.7499,1.3014,1.3435
20160907,31.2250,0.8892,0.7470,1.3030,1.3439
20160906,31.3489,0.8943,0.7487,1.3094,1.3605
20160905,31.4618,0.8960,0.7511,1.3181,1.3675
20160904,31.6886,0.8964,0.7521,1.3205,1.3714
20160903,31.6715,0.8964,0.7521,1.3205,1.3714
20160902,31.6735,0.8940,0.7526,1.3233,1.3715
20160901,31.7351,0.8958,0.7572,1.3269,1.3769
20160830,31.7254,0.8956,0.7639,1.3251,1.3819
20160829,31.7586,0.8938,0.7631,1.3234,1.3815
20160828,31.7541,0.8931,0.7612,1.3222,1.3816
20160827,31.7351,0.8931,0.7612,1.3222,1.3816
20160826,31.6854,0.8871,0.7580,1.3118,1.3691
20160825,31.7010,0.8867,0.7569,1.3126,1.3678
20160824,31.7766,0.8863,0.7569,1.3135,1.3700
20160823,31.7669,0.8828,0.7592,1.3094,1.3677
20160822,31.8013,0.8848,0.7639,1.3138,1.3790
20160821,31.6161,0.8829,0.7647,1.3112,1.3748
20160820,31.6230,0.8829,0.7647,1.3112,1.3748
20160819,31.5981,0.8826,0.7625,1.3099,1.3761
20160818,31.4215,0.8834,0.7630,1.3012,1.3734
20160817,31.4145,0.8870,0.7675,1.3058,1.3790
20160816,31.2626,0.8897,0.7721,1.2993,1.3789
20160815,31.3574,0.8950,0.7749,1.3046,1.3890
20160814,31.4005,0.8958,0.7740,1.3071,1.3895
20160813,31.3840,0.8958,0.7740,1.3071,1.3895
20160812,31.3880,0.8965,0.7720,1.3018,1.3878
20160811,31.2614,0.8958,0.7700,1.2971,1.3785
20160810,31.1385,0.8962,0.7669,1.2976,1.3867
20160809,31.3907,0.9016,0.7693,1.3063,1.3995
20160808,31.4905,0.9019,0.7656,1.3105,1.4031
20160807,31.5605,0.9019,0.7649,1.3123,1.4001
20160806,31.5605,0.9019,0.7649,1.3123,1.4001
20160805,31.5473,0.8994,0.7627,1.3092,1.3938
20160804,31.6741,0.8977,0.7552,1.3132,1.3941
20160803,31.6939,0.8933,0.7502,1.3173,1.3915
20160802,31.6150,0.8932,0.7548,1.3210,1.3873
20160801,31.6075,0.8952,0.7567,1.3190,1.3894
20160731,31.9325,0.8948,0.7560,1.3156,1.3872
20160730,31.8556,0.8948,0.7560,1.3156,1.3872
20160729,31.8835,0.8994,0.7577,1.3258,1.4013
20160728,31.9586,0.9025,0.7585,1.3303,1.4105
20160727,32.0650,0.9091,0.7615,1.3361,1.4193
20160726,32.1140,0.9094,0.7621,1.3321,1.4210
20160725,32.1679,0.9109,0.7616,1.3382,1.4311
20160724,32.0640,0.9110,0.7629,1.3396,1.4287
20160723,32.0300,0.9110,0.7629,1.3396,1.4287
20160722,32.0331,0.9082,0.7594,1.3378,1.4298
20160721,32.0148,0.9074,0.7566,1.3355,1.4322
20160720,32.0453,0.9083,0.7612,1.3349,1.4204
20160719,32.0292,0.9050,0.7586,1.3303,1.4211
20160718,31.9707,0.9040,0.7548,1.3170,1.4077
20160717,31.8930,0.9061,0.7584,1.3198,1.4052
20160716,32.0136,0.9061,0.7584,1.3198,1.4052
20160715,31.9520,0.9004,0.7499,1.3117,1.3970
20160714,32.0040,0.9000,0.7549,1.3113,1.3837
20160713,32.1725,0.9027,0.7549,1.3137,1.3733
20160712,32.1623,0.9025,0.7616,1.3153,1.3737
20160711,32.2148,0.9051,0.7720,1.3246,1.3781
20160710,31.1475,0.9049,0.7720,1.3212,1.3688
20160709,32.2527,0.9049,0.7720,1.3212,1.3688
20160708,32.2900,0.9039,0.7725,1.3300,1.3762
20160707,32.3334,0.9024,0.7721,1.3322,1.3912
20160706,32.3630,0.9035,0.7729,1.3395,1.4055
20160705,32.3040,0.8987,0.7598,1.3340,1.3910
20160704,32.1988,0.8979,0.7527,1.3313,1.3887
20160703,32.2350,0.8977,0.7537,1.3336,1.3942
20160702,32.1767,0.8977,0.7537,1.3336,1.3942
20160701,32.2203,0.8995,0.7517,1.3386,1.3972
20160630,32.2363,0.9005,0.7467,1.3437,1.4065
20160629,32.3278,0.9022,0.7464,1.3480,1.4095
20160628,32.4269,0.9046,0.7513,1.3551,1.4196
20160627,32.5169,0.9072,0.7513,1.3518,1.4174
20160626,32.4325,0.9002,0.7311,1.3381,1.4022
20160625,32.4325,0.9002,0.7311,1.3381,1.4022
20160624,32.4036,0.8975,0.7191,1.3412,1.4054
20160623,32.0750,0.8807,0.6748,1.3235,1.3873
20160622,32.2246,0.8867,0.6810,1.3365,1.3982
20160621,32.2002,0.8844,0.6809,1.3379,1.4027
20160620,32.2492,0.8820,0.6844,1.3424,1.4073
20160619,32.3528,0.8868,0.6964,1.3522,1.4173
20160618,32.3800,0.8868,0.6964,1.3522,1.4173
20160617,32.3711,0.8882,0.7004,1.3537,1.4175
20160616,32.3737,0.8901,0.7059,1.3568,1.4191
20160615,32.3972,0.8908,0.7062,1.3543,1.4247
20160614,32.4160,0.8889,0.7062,1.3568,1.4241
20160613,32.3623,0.8876,0.7039,1.3534,1.4174
20160612,32.3250,0.8887,0.7014,1.3559,1.4178
20160611,32.3249,0.8887,0.7014,1.3559,1.4178
20160610,32.2814,0.8854,0.6944,1.3502,1.4105
20160609,32.2360,0.8799,0.6903,1.3415,1.4044
20160608,32.1794,0.8788,0.6875,1.3407,1.4294
20160607,32.2508,0.8804,0.6884,1.3476,1.4404
20160606,32.2919,0.8808,0.6933,1.3600,1.4431
20160605,32.2560,0.8797,0.6888,1.3574,1.4377
20160604,32.3850,0.8797,0.6888,1.3574,1.4377
20160603,32.4946,0.8916,0.6918,1.3746,1.4561
20160602,32.6088,0.8940,0.6929,1.3829,1.4683
20160601,32.6054,0.8967,0.6918,1.3781,1.4709
20160531,32.6065,0.8975,0.6845,1.3831,1.4849
20160530,32.6349,0.8989,0.6840,1.3933,1.4939
20160529,32.5800,0.8997,0.6839,1.3918,1.4937
20160528,32.5799,0.8997,0.6839,1.3918,1.4937
20160527,32.5048,0.8955,0.6826,1.3866,1.4856
20160526,32.5185,0.8945,0.6805,1.3871,1.4858
20160525,32.6095,0.8969,0.6823,1.3896,1.4806
20160524,32.6722,0.8942,0.6871,1.3915,1.4853
20160523,32.6549,0.8914,0.6899,1.3839,1.4755
20160522,32.7435,0.8910,0.6896,1.3846,1.4785
20160521,32.7430,0.8910,0.6896,1.3846,1.4785
20160520,32.7390,0.8919,0.6866,1.3832,1.4787
20160519,32.7824,0.8918,0.6848,1.3863,1.4829
20160518,32.6903,0.8866,0.6895,1.3736,1.4754
20160517,32.6298,0.8832,0.6912,1.3646,1.4692
20160516,32.6449,0.8835,0.6958,1.3724,1.4742
20160515,32.6220,0.8843,0.6963,1.3756,1.4773
20160514,32.6220,0.8843,0.6963,1.3756,1.4773
20160513,32.6204,0.8816,0.6941,1.3719,1.4716
20160512,32.5575,0.8767,0.6920,1.3624,1.4656
20160511,32.5275,0.8771,0.6922,1.3572,1.4686
20160510,32.5155,0.8786,0.6931,1.3626,1.4814
20160509,32.4823,0.8776,0.6935,1.3612,1.4681
20160508,32.4325,0.8768,0.6931,1.3573,1.4622
20160507,32.4325,0.8768,0.6931,1.3573,1.4622
20160506,32.3986,0.8762,0.6910,1.3529,1.4595
20160505,32.3877,0.8734,0.6898,1.3373,1.4512
20160504,32.3569,0.8701,0.6889,1.3366,1.4501
20160503,32.2690,0.8663,0.6829,1.3185,1.4309
20160502,32.2501,0.8706,0.6833,1.3114,1.4279
20160501,32.2850,0.8734,0.6843,1.3147,1.4332
20160430,32.2703,0.8734,0.6843,1.3147,1.4332
20160429,32.2661,0.8770,0.6838,1.3108,1.4338
20160428,32.2914,0.8820,0.6864,1.3127,1.4395
20160427,32.3592,0.8841,0.6862,1.3096,1.4562
20160426,32.3221,0.8862,0.6877,1.2939,1.4531
20160425,32.3601,0.8888,0.6916,1.2970,1.4579
20160424,32.4050,0.8909,0.6942,1.2971,1.4592
20160423,32.4049,0.8909,0.6942,1.2971,1.4592
20160422,32.3400,0.8872,0.6961,1.2923,1.4512
20160421,32.2934,0.8847,0.6972,1.2838,1.4381
20160420,32.2194,0.8811,0.6954,1.2817,1.4272
20160419,32.2156,0.8818,0.6972,1.2840,1.4263
20160418,32.3632,0.8847,0.7039,1.2990,1.4443
20160417,32.3445,0.8862,0.7040,1.2946,1.4450
20160416,32.3445,0.8862,0.7040,1.2946,1.4450
20160415,32.3534,0.8870,0.7055,1.2972,1.4505
20160414,32.3792,0.8876,0.7064,1.3025,1.4561
20160413,32.3573,0.8824,0.7022,1.3039,1.4443
20160412,32.3503,0.8769,0.7014,1.3089,1.4522
20160411,32.3670,0.8765,0.7049,1.3205,1.4634
20160410,32.4455,0.8773,0.7079,1.3237,1.4686
20160409,32.4455,0.8773,0.7079,1.3237,1.4686
20160408,32.4124,0.8787,0.7099,1.3263,1.4717
20160407,32.4141,0.8779,0.7093,1.3220,1.4690
20160406,32.4322,0.8789,0.7079,1.3223,1.4693
20160405,32.4280,0.8786,0.7035,1.3224,1.4717
20160404,32.3575,0.8780,0.7019,1.3102,1.4565
20160403,32.2800,0.8778,0.7028,1.3023,1.4478
20160402,32.2800,0.8778,0.7028,1.3023,1.4478
20160401,32.2773,0.8782,0.6994,1.3045,1.4490
20160330,32.3471,0.8839,0.6947,1.3064,1.4501
20160329,32.6050,0.8918,0.7003,1.3228,1.4775
20160328,32.6380,0.8947,0.7052,1.3285,1.4920
20160327,32.6300,0.8955,0.7075,1.3320,1.4958
20160326,32.6309,0.8955,0.7075,1.3320,1.4958
20160325,32.6186,0.8955,0.7076,1.3298,1.4936
20160324,32.5787,0.8951,0.7083,1.3311,1.4930
20160323,32.4833,0.8932,0.7058,1.3180,1.4876
20160322,32.4226,0.8904,0.6991,1.3159,1.4801
20160321,32.3787,0.8878,0.6936,1.3169,1.4772
20160320,32.4480,0.8873,0.6907,1.3153,1.4710
20160319,32.4475,0.8873,0.6907,1.3153,1.4710
20160318,32.4100,0.8853,0.6910,1.3105,1.4662
20160317,32.4676,0.8873,0.6971,1.3137,1.4709
20160316,32.7868,0.9004,0.7075,1.3399,1.5114
20160315,32.8402,0.9005,0.7032,1.3374,1.5057
20160314,32.6808,0.8984,0.6966,1.3262,1.4895
20160313,32.7120,0.8969,0.6953,1.3220,1.4825
20160312,32.6378,0.8970,0.6954,1.3221,1.4826
20160311,32.7588,0.8966,0.6989,1.3323,1.4922
20160310,32.8672,0.9071,0.7030,1.3388,1.5025
20160309,32.8407,0.9102,0.7039,1.3401,1.4806
20160308,32.7728,0.9075,0.7025,1.3434,1.4776
20160307,32.6845,0.9105,0.7040,1.3464,1.4741
20160306,32.5305,0.9086,0.7030,1.3440,1.4664
20160305,32.5311,0.9086,0.7029,1.3441,1.4665
20160304,32.7261,0.9118,0.7056,1.3546,1.4791
20160303,32.9586,0.9181,0.7094,1.3655,1.4932
20160302,33.1029,0.9209,0.7147,1.3832,1.5089
20160301,33.1442,0.9198,0.7170,1.3986,1.5136
20160229,33.2905,0.9168,0.7206,1.4014,1.5171
20160228,33.2480,0.9148,0.7209,1.4030,1.5087
20160227,33.3386,0.9147,0.7210,1.4029,1.5087
20160226,33.2625,0.9086,0.7167,1.3883,1.4875
20160225,33.2567,0.9072,0.7174,1.3906,1.4984
20160224,33.3319,0.9085,0.7164,1.3920,1.5093
20160223,33.2568,0.9072,0.7091,1.3834,1.4952
20160222,33.2000,0.9031,0.7039,1.3912,1.4990
20160221,33.3047,0.8985,0.6945,1.3989,1.5079
20160220,33.3081,0.8985,0.6945,1.3989,1.5079
20160219,33.2992,0.8998,0.6985,1.4047,1.5109
20160218,33.2775,0.8994,0.6985,1.3970,1.5069
20160217,33.3060,0.8974,0.6996,1.4039,1.5175
20160216,33.1841,0.8962,0.6946,1.4003,1.5149
20160215,33.1105,0.8931,0.6903,1.4002,1.5028
20160214,33.0579,0.8885,0.6895,1.4069,1.5089
20160213,33.0546,0.8885,0.6895,1.4070,1.5090
20160212,33.0435,0.8864,0.6902,1.4082,1.5006
20160211,32.9874,0.8840,0.6903,1.4110,1.4980
20160210,33.1880,0.8874,0.6903,1.4122,1.5054
20160209,33.3603,0.8903,0.6928,1.4188,1.5120
20160208,33.4141,0.8970,0.6912,1.4109,1.5084
20160207,33.3425,0.8962,0.6896,1.4149,1.5092
20160206,33.3425,0.8962,0.6896,1.4149,1.5091
20160205,33.2435,0.8945,0.6879,1.3969,1.4959
20160204,33.2118,0.8976,0.6852,1.3898,1.4942
20160203,33.5175,0.9122,0.6909,1.4149,1.5180
20160202,33.4763,0.9168,0.6942,1.4136,1.5359
20160201,33.4091,0.9207,0.6994,1.4135,1.5426
20160131,33.5550,0.9233,0.7020,1.4117,1.5429
20160130,33.4710,0.9233,0.7020,1.4117,1.5429
20160129,33.4794,0.9179,0.6987,1.4102,1.5407
20160128,33.6045,0.9166,0.6996,1.4161,1.5486
20160127,33.5945,0.9199,0.6987,1.4218,1.5394
20160126,33.5522,0.9221,0.7015,1.4347,1.5468
20160125,33.5187,0.9244,0.7009,1.4303,1.5414
20160124,33.5600,0.9261,0.7010,1.4281,1.5409
20160123,33.5626,0.9261,0.7010,1.4281,1.5410
20160122,33.5630,0.9232,0.7012,1.4258,1.5356
20160121,33.6976,0.9195,0.7056,1.4428,1.5501
20160120,33.7216,0.9155,0.7060,1.4544,1.5657
20160119,33.5739,0.9183,0.7023,1.4485,1.5463
20160118,33.5729,0.9176,0.7006,1.4534,1.5494
20160117,33.6320,0.9162,0.7014,1.4569,1.5477
20160116,33.5607,0.9162,0.7014,1.4569,1.5476
20160115,33.5757,0.9172,0.6963,1.4458,1.5537
20160114,33.5114,0.9189,0.6942,1.4386,1.5442
20160113,33.3938,0.9227,0.6924,1.4269,1.5255
20160112,33.4271,0.9209,0.6905,1.4317,1.5277
20160111,33.3775,0.9172,0.6876,1.4326,1.5281
20160110,33.4460,0.9152,0.6889,1.4383,1.5282
20160109,33.4449,0.9152,0.6888,1.4381,1.5281
20160108,33.3343,0.9184,0.6853,1.4249,1.5125
20160107,33.3175,0.9231,0.6848,1.4225,1.5071
20160106,33.2738,0.9302,0.6827,1.4081,1.5028
20160105,33.1205,0.9271,0.6806,1.3932,1.4878
20160104,33.0844,0.9203,0.6788,1.3857,1.4778
20160103,32.9750,0.9200,0.6785,1.3711,1.4629
20160102,33.0517,0.9200,0.6785,1.3711,1.4629
20160101,33.0439,0.9200,0.6785,1.3711,1.4629
20151231,32.9032,0.9169,0.6756,1.3701,1.4607
20151230,32.9110,0.9153,0.6746,1.3721,1.4595
20151229,32.8411,0.9125,0.6730,1.3748,1.4564
20151228,32.8010,0.9113,0.6707,1.3765,1.4622
20151227,32.9990,0.9121,0.6702,1.3764,1.4647
20151226,32.9980,0.9121,0.6702,1.3764,1.4647
20151225,32.8772,0.9121,0.6702,1.3764,1.4647
20151224,32.7899,0.9141,0.6712,1.3775,1.4676
20151223,32.8337,0.9153,0.6733,1.3832,1.4706
20151222,32.8609,0.9146,0.6727,1.3846,1.4696
20151221,32.8867,0.9190,0.6710,1.3944,1.4812
20151220,32.8400,0.9204,0.6713,1.3939,1.4864
20151219,32.8400,0.9203,0.6713,1.3939,1.4864
20151218,32.9081,0.9227,0.6706,1.3997,1.4899
20151217,32.9138,0.9216,0.6695,1.3942,1.4844
20151216,32.7527,0.9145,0.6654,1.3886,1.4791
20151215,32.7890,0.9102,0.6607,1.3828,1.4747
20151214,32.8844,0.9106,0.6593,1.3869,1.4855
20151213,32.9000,0.9097,0.6567,1.3913,1.4886
20151212,32.9693,0.9097,0.6567,1.3913,1.4887
20151212,32.9693,0.9097,0.6567,1.3913,1.4887
20151211,32.9153,0.9125,0.6593,1.3824,1.4842
20151210,32.8393,0.9109,0.6592,1.3726,1.4826
20151209,32.8950,0.9144,0.6636,1.3859,1.5069
20151208,33.0350,0.9207,0.6657,1.3834,1.5068
20151207,32.7903,0.9219,0.6630,1.3688,1.4963
